FPS|deltaTimeS|renderingMode|totalObjectCount|visibleObjectCount|culledObjectCount|
88.9949|0.0112366|frustum|2500|2000|500
86.15416|0.0116071|frustum|2500|2000|500
88.98541|0.0112378|frustum|2500|2000|500
84.90546|0.01177781|frustum|2500|2000|500
87.08757|0.0114827|frustum|2500|2000|500
84.9098|0.0117772|frustum|2500|2000|500
87.21744|0.0114656|frustum|2500|2000|500
85.63845|0.011677|frustum|2500|2000|500
86.48649|0.0115625|frustum|2500|2000|500
52.67871|0.018983|frustum|2500|2000|500
89.07095|0.01122701|frustum|2500|2000|500
87.36907|0.0114457|frustum|2500|2000|500
88.77683|0.0112642|frustum|2500|2000|500
88.43297|0.011308|frustum|2500|2000|500
87.86578|0.01138099|frustum|2500|2000|500
89.31041|0.0111969|frustum|2500|2000|500
87.88274|0.0113788|frustum|2500|2000|500
89.50629|0.0111724|frustum|2500|2000|500
87.96546|0.0113681|frustum|2500|2000|500
88.91258|0.011247|frustum|2500|2000|500
88.74529|0.0112682|frustum|2500|2000|500
87.88351|0.0113787|frustum|2500|2000|500
89.61456|0.0111589|frustum|2500|2000|500
87.59254|0.0114165|frustum|2500|2000|500
88.45015|0.0113058|frustum|2500|2000|500
89.44389|0.01118019|frustum|2500|2000|500
87.61549|0.01141351|frustum|2500|2000|500
88.36032|0.0113173|frustum|2500|2000|500
89.20924|0.0112096|frustum|2500|2000|500
88.27608|0.0113281|frustum|2500|2000|500
89.0456|0.0112302|frustum|2500|2000|500
88.80045|0.0112612|frustum|2500|2000|500
87.88586|0.01137839|frustum|2500|2000|500
88.74529|0.0112682|frustum|2500|2000|500
88.19046|0.01133909|frustum|2500|2000|500
88.45409|0.0113053|frustum|2500|2000|500
88.84462|0.01125561|frustum|2500|2000|500
88.79263|0.0112622|frustum|2500|2000|500
88.13055|0.0113468|frustum|2500|2000|500
88.49952|0.0112995|frustum|2500|2000|500
88.83204|0.0112572|frustum|2500|2000|500
87.79936|0.0113896|frustum|2500|2000|500
87.85112|0.01138289|frustum|2500|2000|500
88.31581|0.011323|frustum|2500|2000|500
87.17709|0.0114709|frustum|2500|2000|500
87.43402|0.0114372|frustum|2500|2000|500
85.95198|0.0116344|frustum|2500|2000|500
86.46555|0.0115653|frustum|2500|2000|500
65.2188|0.015333|frustum|2500|2000|500
89.73035|0.0111445|frustum|2500|2000|500
87.24251|0.0114623|frustum|2500|2000|500
87.65936|0.01140779|frustum|2500|2000|500
88.41573|0.0113102|frustum|2500|2000|500
87.99026|0.01136489|frustum|2500|2000|500
88.84462|0.01125561|frustum|2500|2000|500
87.5519|0.0114218|frustum|2500|2000|500
89.14961|0.0112171|frustum|2500|2000|500
87.54804|0.0114223|frustum|2500|2000|500
90.05111|0.0111048|frustum|2500|2000|500
88.4502|0.0113058|frustum|2500|2000|500
88.58101|0.0112891|frustum|2500|2000|500
88.34782|0.0113189|frustum|2500|2000|500
88.28928|0.0113264|frustum|2500|2000|500
88.68237|0.0112762|frustum|2500|2000|500
88.29166|0.0113261|frustum|2500|2000|500
88.5175|0.0112972|frustum|2500|2000|500
89.07815|0.0112261|frustum|2500|2000|500
88.49946|0.0112995|frustum|2500|2000|500
88.52617|0.0112961|frustum|2500|2000|500
88.2449|0.0113321|frustum|2500|2000|500
89.00836|0.0112349|frustum|2500|2000|500
87.99173|0.0113647|frustum|2500|2000|500
87.9562|0.0113693|frustum|2500|2000|500
88.76264|0.011266|frustum|2500|2000|500
88.07543|0.0113539|frustum|2500|2000|500
88.5575|0.0112921|frustum|2500|2000|500
88.29398|0.0113258|frustum|2500|2000|500
88.45409|0.0113053|frustum|2500|2000|500
88.45253|0.0113055|frustum|2500|2000|500
89.16471|0.0112152|frustum|2500|2000|500
88.58418|0.0112887|frustum|2500|2000|500
87.93526|0.011372|frustum|2500|2000|500
88.99966|0.011236|frustum|2500|2000|500
87.76627|0.0113939|frustum|2500|2000|500
87.88269|0.01137881|frustum|2500|2000|500
88.80442|0.0112607|frustum|2500|2000|500
88.59753|0.011287|frustum|2500|2000|500
88.97352|0.0112393|frustum|2500|2000|500
87.82253|0.0113866|frustum|2500|2000|500
88.78705|0.0112629|frustum|2500|2000|500
89.03931|0.01123099|frustum|2500|2000|500
87.59788|0.0114158|frustum|2500|2000|500
88.66115|0.0112789|frustum|2500|2000|500
88.98776|0.0112375|frustum|2500|2000|500
88.52844|0.0112958|frustum|2500|2000|500
88.01039|0.01136229|frustum|2500|2000|500
89.22915|0.0112071|frustum|2500|2000|500
88.45486|0.0113052|frustum|2500|2000|500
88.29005|0.0113263|frustum|2500|2000|500
88.20287|0.0113375|frustum|2500|2000|500
88.35407|0.0113181|frustum|2500|2000|500
88.29475|0.0113257|frustum|2500|2000|500
87.77321|0.011393|frustum|2500|2000|500
88.81627|0.0112592|frustum|2500|2000|500
88.81627|0.0112592|frustum|2500|2000|500
88.63047|0.0112828|frustum|2500|2000|500
87.22957|0.011464|frustum|2500|2000|500
89.16871|0.0112147|frustum|2500|2000|500
88.80202|0.011261|frustum|2500|2000|500
87.87503|0.0113798|frustum|2500|2000|500
88.53316|0.0112952|frustum|2500|2000|500
88.65096|0.01128019|frustum|2500|2000|500
88.38451|0.0113142|frustum|2500|2000|500
88.84383|0.0112557|frustum|2500|2000|500
88.47521|0.0113026|frustum|2500|2000|500
88.20055|0.0113378|frustum|2500|2000|500
87.80635|0.0113887|frustum|2500|2000|500
88.80442|0.0112607|frustum|2500|2000|500
88.73111|0.01127|frustum|2500|2000|500
87.98943|0.011365|frustum|2500|2000|500
87.7809|0.011392|frustum|2500|2000|500
90.06657|0.0111029|frustum|2500|2000|500
87.33247|0.0114505|frustum|2500|2000|500
87.90743|0.0113756|frustum|2500|2000|500
88.77605|0.0112643|frustum|2500|2000|500
89.71586|0.0111463|frustum|2500|2000|500
87.45461|0.0114345|frustum|2500|2000|500
88.4103|0.0113109|frustum|2500|2000|500
88.21533|0.0113359|frustum|2500|2000|500
89.09322|0.0112242|frustum|2500|2000|500
88.91734|0.0112464|frustum|2500|2000|500
86.2374|0.0115959|frustum|2500|2000|500
87.91669|0.0113744|frustum|2500|2000|500
86.82892|0.0115169|frustum|2500|2000|500
87.27375|0.0114582|frustum|2500|2000|500
85.33664|0.0117183|frustum|2500|2000|500
86.91571|0.0115054|frustum|2500|2000|500
85.88481|0.0116435|frustum|2500|2000|500
86.62511|0.011544|frustum|2500|2000|500
85.72726|0.0116649|frustum|2500|2000|500
88.46739|0.0113036|frustum|2500|2000|500
87.34159|0.0114493|frustum|2500|2000|500
88.07082|0.0113545|frustum|2500|2000|500
88.01188|0.0113621|frustum|2500|2000|500
89.29928|0.0111983|frustum|2500|2000|500
88.30956|0.0113238|frustum|2500|2000|500
88.15857|0.0113432|frustum|2500|2000|500
87.44393|0.0114359|frustum|2500|2000|500
88.59592|0.0112872|frustum|2500|2000|500
87.89818|0.0113768|frustum|2500|2000|500
88.75002|0.0112676|frustum|2500|2000|500
88.73507|0.0112695|frustum|2500|2000|500
88.75399|0.0112671|frustum|2500|2000|500
87.34544|0.01144879|frustum|2500|2000|500
88.49086|0.0113006|frustum|2500|2000|500
89.31442|0.0111964|frustum|2500|2000|500
87.59945|0.0114156|frustum|2500|2000|500
88.68154|0.0112763|frustum|2500|2000|500
87.78937|0.0113909|frustum|2500|2000|500
89.6612|0.0111531|frustum|2500|2000|500
87.84024|0.0113843|frustum|2500|2000|500
87.9013|0.0113764|frustum|2500|2000|500
88.93948|0.0112436|frustum|2500|2000|500
88.78392|0.0112633|frustum|2500|2000|500
88.72168|0.0112712|frustum|2500|2000|500
87.74548|0.0113966|frustum|2500|2000|500
87.83953|0.0113844|frustum|2500|2000|500
88.76102|0.01126621|frustum|2500|2000|500
88.65408|0.0112798|frustum|2500|2000|500
88.47521|0.0113026|frustum|2500|2000|500
87.7886|0.011391|frustum|2500|2000|500
89.19492|0.0112114|frustum|2500|2000|500
88.76817|0.0112653|frustum|2500|2000|500
88.10265|0.0113504|frustum|2500|2000|500
88.46423|0.011304|frustum|2500|2000|500
88.76583|0.0112656|frustum|2500|2000|500
87.25088|0.0114612|frustum|2500|2000|500
88.3767|0.0113152|frustum|2500|2000|500
88.31116|0.0113236|frustum|2500|2000|500
88.85413|0.0112544|frustum|2500|2000|500
87.79942|0.0113896|frustum|2500|2000|500
87.91132|0.0113751|frustum|2500|2000|500
88.26592|0.0113294|frustum|2500|2000|500
87.6132|0.0114138|frustum|2500|2000|500
89.88844|0.0111249|frustum|2500|2000|500
88.14227|0.0113453|frustum|2500|2000|500
88.15851|0.0113432|frustum|2500|2000|500
89.14246|0.011218|frustum|2500|2000|500
87.55956|0.0114208|frustum|2500|2000|500
60.10301|0.0166381|frustum|2500|2000|500
102.6347|0.009743297|frustum|2500|2000|500
85.89365|0.0116423|frustum|2500|2000|500
88.8194|0.0112588|frustum|2500|2000|500
87.84106|0.0113842|frustum|2500|2000|500
88.48459|0.0113014|frustum|2500|2000|500
89.03296|0.0112318|frustum|2500|2000|500
87.52659|0.0114251|frustum|2500|2000|500
88.35872|0.0113175|frustum|2500|2000|500
88.79967|0.0112613|frustum|2500|2000|500
88.14926|0.01134439|frustum|2500|2000|500
10.06603|0.09934401|frustum|2500|2000|500
44.11915|0.02266589|frustum|2500|2000|500
82.41643|0.0121335|frustum|2500|2000|500
82.34996|0.0121433|frustum|2500|2000|500
81.64064|0.0122488|frustum|2500|2000|500
83.95532|0.0119111|frustum|2500|2000|500
80.1179|0.0124816|frustum|2500|2000|500
84.12765|0.0118867|frustum|2500|2000|500
83.69253|0.0119485|frustum|2500|2000|500
84.28431|0.0118646|frustum|2500|2000|500
83.0165|0.0120458|frustum|2500|2000|500
81.49161|0.0122712|frustum|2500|2000|500
80.76045|0.0123823|frustum|2500|2000|500
86.37294|0.0115777|frustum|2500|2000|500
84.66396|0.0118114|frustum|2500|2000|500
65.35521|0.015301|frustum|2500|2000|500
86.41251|0.0115724|frustum|2500|2000|500
74.24567|0.0134688|frustum|2500|2000|500
80.20082|0.0124687|frustum|2500|2000|500
76.85806|0.013011|frustum|2500|2000|500
76.76896|0.0130261|frustum|2500|2000|500
81.5907|0.0122563|frustum|2500|2000|500
80.83812|0.0123704|frustum|2500|2000|500
79.74355|0.0125402|frustum|2500|2000|500
82.79926|0.0120774|frustum|2500|2000|500
84.43807|0.011843|frustum|2500|2000|500
81.43786|0.0122793|frustum|2500|2000|500
81.36897|0.0122897|frustum|2500|2000|500
79.60639|0.01256181|frustum|2500|2000|500
81.1083|0.01232919|frustum|2500|2000|500
86.77691|0.0115238|frustum|2500|2000|500
81.70737|0.0122388|frustum|2500|2000|500
85.54681|0.01168951|frustum|2500|2000|500
70.4553|0.0141934|frustum|2500|2000|500
83.89752|0.0119193|frustum|2500|2000|500
83.08752|0.0120355|frustum|2500|2000|500
77.01195|0.012985|frustum|2500|2000|500
85.92393|0.0116382|frustum|2500|2000|500
81.97865|0.0121983|frustum|2500|2000|500
84.57019|0.0118245|frustum|2500|2000|500
83.92502|0.0119154|frustum|2500|2000|500
80.95982|0.01235181|frustum|2500|2000|500
83.66385|0.01195259|frustum|2500|2000|500
52.28539|0.0191258|frustum|2500|2000|500
80.64254|0.0124004|frustum|2500|2000|500
86.88553|0.0115094|frustum|2500|2000|500
88.88811|0.0112501|frustum|2500|2000|500
88.80755|0.0112603|frustum|2500|2000|500
88.18887|0.0113393|frustum|2500|2000|500
89.9337|0.0111193|frustum|2500|2000|500
88.23634|0.0113332|frustum|2500|2000|500
88.96404|0.0112405|frustum|2500|2000|500
87.82558|0.0113862|frustum|2500|2000|500
89.56002|0.0111657|frustum|2500|2000|500
88.56216|0.0112915|frustum|2500|2000|500
88.20287|0.0113375|frustum|2500|2000|500
89.32799|0.0111947|frustum|2500|2000|500
88.4776|0.0113023|frustum|2500|2000|500
88.34859|0.0113188|frustum|2500|2000|500
88.40399|0.01131171|frustum|2500|2000|500
88.83836|0.0112564|frustum|2500|2000|500
88.81862|0.0112589|frustum|2500|2000|500
89.34637|0.0111924|frustum|2500|2000|500
87.59483|0.0114162|frustum|2500|2000|500
88.02274|0.0113607|frustum|2500|2000|500
88.00803|0.0113626|frustum|2500|2000|500
66.39488|0.0150614|frustum|2500|2000|500
87.20526|0.0114672|frustum|2500|2000|500
88.31111|0.0113236|frustum|2500|2000|500
82.12539|0.0121765|frustum|2500|2000|500
90.62816|0.0110341|frustum|2500|2000|500
87.59792|0.0114158|frustum|2500|2000|500
89.06623|0.0112276|frustum|2500|2000|500
88.896|0.0112491|frustum|2500|2000|500
87.14672|0.0114749|frustum|2500|2000|500
86.90437|0.0115069|frustum|2500|2000|500
88.83439|0.0112569|frustum|2500|2000|500
88.76583|0.0112656|frustum|2500|2000|500
87.81094|0.0113881|frustum|2500|2000|500
88.87943|0.0112512|frustum|2500|2000|500
89.60575|0.01116|frustum|2500|2000|500
