deltaTimeS;cameraDistance;cameraPosition;cameraSpeed (from position);rotationAngularSpeed;;;DeltaTime ;FPS;;;;;;
0.005667198|10.04988|(0.00, 1.00, -10.00)|0
0.006031498|10.04988|(0.00, 1.00, -10.00)|0
0.005504202|10.04988|(0.00, 1.00, -10.00)|0
0.005130903|10.04988|(0.00, 1.00, -10.00)|0
0.0049446|10.04988|(0.00, 1.00, -10.00)|0
0.0054518|10.04988|(0.00, 1.00, -10.00)|0
0.005131895|10.04988|(0.00, 1.00, -10.00)|0
0.006610502|10.04988|(0.00, 1.00, -10.00)|0
0.007034602|10.04988|(0.00, 1.00, -10.00)|0
0.005463102|10.04988|(0.00, 1.00, -10.00)|0
0.005574398|10.04988|(0.00, 1.00, -10.00)|0
0.005063201|10.04988|(0.00, 1.00, -10.00)|0
0.0048991|10.04988|(0.00, 1.00, -10.00)|0
0.004782795|10.04988|(0.00, 1.00, -10.00)|0
0.005518006|10.04988|(0.00, 1.00, -10.00)|0
0.0302661|10.04988|(0.00, 1.00, -10.00)|0
0.009073894|10.04988|(0.00, 1.00, -10.00)|0
0.006900503|10.04988|(0.00, 1.00, -10.00)|0
0.005921599|10.04988|(0.00, 1.00, -10.00)|0
0.005741801|10.04988|(0.00, 1.00, -10.00)|0
0.0051893|10.04988|(0.00, 1.00, -10.00)|0
0.0051884|10.04988|(0.00, 1.00, -10.00)|0
0.005193998|10.04988|(0.00, 1.00, -10.00)|0
0.005194699|10.04988|(0.00, 1.00, -10.00)|0
0.0054599|10.04988|(0.00, 1.00, -10.00)|0
0.005536905|10.04988|(0.00, 1.00, -10.00)|0
0.005594997|10.04988|(0.00, 1.00, -10.00)|0
0.0055107|10.04988|(0.00, 1.00, -10.00)|0
0.0238197|10.04988|(0.00, 1.00, -10.00)|0
0.01999999|10.04988|(0.00, 1.00, -10.00)|9000.004
0.01999999|10.04988|(0.00, 1.00, -10.00)|0
0.0861944|9.743075|(-0.05, 0.92, -9.70)|0
0.0286226|9.607707|(-0.07, 0.88, -9.57)|0
0.2162201|8.359508|(-1.67, 0.88, -8.14)|0
0.0140695|8.288994|(-1.78, 0.88, -8.05)|0
0.011256|8.23311|(-1.86, 0.88, -7.97)|0
0.0113782|8.177548|(-1.94, 0.88, -7.89)|0
0.012515|8.117551|(-2.04, 0.88, -7.81)|0
0.0122408|8.060316|(-2.12, 0.88, -7.73)|0
0.0123896|8.005393|(-2.21, 0.88, -7.64)|0
0.0119016|7.955588|(-2.29, 0.88, -7.57)|0
0.0131222|7.904066|(-2.38, 0.88, -7.49)|0
0.01212|7.859587|(-2.45, 0.88, -7.42)|0
0.0118739|7.818844|(-2.52, 0.88, -7.35)|0
0.0121279|7.780042|(-2.59, 0.88, -7.28)|0
0.0120537|7.744152|(-2.65, 0.88, -7.22)|0
0.0119549|7.711482|(-2.72, 0.88, -7.16)|0
0.0119542|7.681202|(-2.77, 0.88, -7.11)|0
0.0119733|7.653164|(-2.83, 0.88, -7.06)|0
0.011585|7.628093|(-2.88, 0.88, -7.01)|0
0.0126021|7.603107|(-2.93, 0.88, -6.96)|0
0.011921|7.581459|(-2.98, 0.88, -6.92)|0
0.01203369|7.561523|(-3.02, 0.88, -6.88)|0
0.011798|7.544006|(-3.06, 0.88, -6.84)|0
0.0123007|7.527671|(-3.10, 0.88, -6.80)|0
0.0116754|7.514054|(-3.13, 0.88, -6.77)|0
0.0131354|7.501568|(-3.16, 0.88, -6.74)|0
0.0117119|7.492116|(-3.19, 0.88, -6.72)|0
0.0126996|7.483454|(-3.22, 0.88, -6.70)|0
0.0125823|7.476184|(-3.24, 0.88, -6.68)|0
0.0111155|7.470807|(-3.26, 0.88, -6.67)|0
0.009374398|7.466949|(-3.27, 0.88, -6.66)|0
0.0114739|7.463202|(-3.28, 0.88, -6.65)|0
0.0187997|7.459535|(-3.29, 0.88, -6.64)|0
0.010284|7.458285|(-3.30, 0.88, -6.63)|0
0.012681|7.457898|(-3.30, 0.88, -6.63)|0
0.0123272|7.457898|(-3.30, 0.88, -6.63)|0
0.009109694|7.457898|(-3.30, 0.88, -6.63)|0
0.0154166|7.457898|(-3.30, 0.88, -6.63)|0
0.008822201|7.457898|(-3.30, 0.88, -6.63)|0
0.0102405|7.457898|(-3.30, 0.88, -6.63)|0
0.0119056|7.457898|(-3.30, 0.88, -6.63)|0
0.0148029|7.457898|(-3.30, 0.88, -6.63)|0
0.012427|7.457898|(-3.30, 0.88, -6.63)|0
0.0116566|7.457898|(-3.30, 0.88, -6.63)|0
0.0114193|7.457898|(-3.30, 0.88, -6.63)|0
0.0238337|7.451044|(-3.31, 0.88, -6.62)|0
0.0136117|7.444524|(-3.32, 0.88, -6.61)|0
0.0121833|7.436526|(-3.33, 0.88, -6.59)|0
0.0111944|7.427467|(-3.34, 0.88, -6.57)|0
0.0118566|7.416007|(-3.36, 0.88, -6.55)|0
0.0142028|7.399722|(-3.38, 0.88, -6.52)|0
0.0187843|7.373842|(-3.41, 0.88, -6.48)|0
0.0152103|7.350218|(-3.45, 0.88, -6.43)|0
0.0157915|7.343518|(-3.49, 1.04, -6.38)|0
0.0170885|7.337167|(-3.53, 1.21, -6.32)|0
0.0127611|7.333626|(-3.57, 1.33, -6.27)|0
0.0258655|7.326997|(-3.66, 1.59, -6.14)|0
0.0186162|7.334215|(-3.74, 1.78, -6.05)|0
0.0140657|7.346819|(-3.80, 1.93, -5.98)|0
0.0124025|7.363074|(-3.86, 2.05, -5.92)|0
0.01621361|7.39143|(-3.96, 2.22, -5.83)|0
0.0132413|7.419394|(-4.04, 2.36, -5.76)|0
0.0205891|7.470932|(-4.17, 2.59, -5.63)|0
0.01280869|7.508028|(-4.26, 2.73, -5.55)|0
0.0139933|7.553504|(-4.36, 2.88, -5.45)|0
0.0125007|7.599822|(-4.46, 3.03, -5.36)|0
0.01461679|7.663939|(-4.58, 3.19, -5.25)|0
0.01048231|7.716896|(-4.66, 3.31, -5.18)|0
0.009441894|7.769852|(-4.74, 3.42, -5.11)|0
0.0107249|7.836367|(-4.84, 3.55, -5.04)|0
0.0105607|7.908211|(-4.94, 3.68, -4.97)|0
0.0109621|7.98948|(-5.04, 3.81, -4.89)|0
0.0103647|8.072387|(-5.14, 3.93, -4.83)|0
0.0109329|8.166336|(-5.25, 4.07, -4.76)|0
0.0106036|8.263615|(-5.36, 4.20, -4.69)|0
0.0152947|8.415164|(-5.52, 4.39, -4.60)|0
0.0133792|8.557464|(-5.66, 4.55, -4.52)|0
0.0131112|8.705814|(-5.81, 4.72, -4.44)|0
0.0138486|8.796375|(-5.97, 4.76, -4.36)|0
0.0167943|8.918146|(-6.18, 4.81, -4.27)|0
0.0138776|9.027437|(-6.35, 4.85, -4.20)|0
0.0136063|9.216221|(-6.52, 5.03, -4.13)|0
0.01553639|9.435687|(-6.72, 5.24, -4.05)|0
0.01235471|9.612599|(-6.88, 5.40, -3.99)|0
0.0123834|9.791655|(-7.04, 5.57, -3.92)|0
0.0127346|9.977223|(-7.20, 5.74, -3.85)|0
0.023974|10.17138|(-7.48, 5.81, -3.70)|0
0.0197531|10.32112|(-7.69, 5.87, -3.58)|0
0.0129709|10.41537|(-7.82, 5.91, -3.51)|0
0.01233729|10.50147|(-7.94, 5.95, -3.43)|0
0.0122212|10.58356|(-8.06, 5.98, -3.36)|0
0.0110345|10.65531|(-8.15, 6.01, -3.30)|0
0.009692198|10.71644|(-8.24, 6.04, -3.25)|0
0.0100556|10.77766|(-8.32, 6.06, -3.20)|0
0.009272003|10.83221|(-8.39, 6.08, -3.15)|0
0.0096473|10.88681|(-8.46, 6.11, -3.11)|0
0.009350999|10.93767|(-8.53, 6.12, -3.06)|0
0.009892099|10.9891|(-8.60, 6.15, -3.02)|0
0.0112269|11.044|(-8.67, 6.17, -2.97)|0
0.0235781|11.17367|(-8.82, 6.22, -2.89)|0
0.0216819|11.30332|(-8.98, 6.27, -2.80)|0
0.01510721|11.39944|(-9.09, 6.31, -2.72)|0
0.01159099|11.47677|(-9.19, 6.34, -2.66)|0
0.0117348|11.55851|(-9.28, 6.37, -2.60)|0
0.0139486|11.66095|(-9.41, 6.42, -2.52)|0
0.0146421|11.77401|(-9.54, 6.46, -2.42)|0
0.0107949|11.86064|(-9.64, 6.50, -2.35)|0
0.01112701|11.95348|(-9.75, 6.54, -2.27)|0
0.006397598|12.00825|(-9.81, 6.56, -2.22)|0
0.0090482|12.08812|(-9.90, 6.59, -2.15)|0
0.008176297|12.16268|(-9.99, 6.62, -2.09)|0
0.008701701|12.24325|(-10.08, 6.66, -2.02)|0
0.006710502|12.30575|(-10.15, 6.68, -1.96)|0
0.006632001|12.36784|(-10.22, 6.71, -1.91)|0
0.006091496|12.42519|(-10.28, 6.73, -1.85)|0
0.006306704|12.48491|(-10.35, 6.75, -1.80)|0
0.0061536|12.54351|(-10.41, 6.78, -1.74)|0
0.006563896|12.60638|(-10.48, 6.80, -1.69)|0
0.006364803|12.6677|(-10.55, 6.82, -1.63)|0
0.006222102|12.72798|(-10.61, 6.85, -1.58)|0
0.0076563|12.80258|(-10.69, 6.88, -1.51)|0
0.006951495|12.87074|(-10.77, 6.90, -1.45)|0
0.006477806|12.9346|(-10.83, 6.93, -1.40)|0
0.0113077|13.04309|(-10.95, 6.97, -1.30)|0
0.009017602|13.12791|(-11.04, 7.00, -1.22)|0
0.008491|13.20622|(-11.12, 7.03, -1.14)|0
0.009828997|13.29467|(-11.21, 7.06, -1.06)|0
0.01598|13.43216|(-11.36, 7.11, -0.91)|0
0.0125302|13.53664|(-11.47, 7.15, -0.80)|0
0.0219753|13.70522|(-11.64, 7.21, -0.62)|0
0.0134438|13.80234|(-11.74, 7.25, -0.50)|0
0.0124009|13.88666|(-11.82, 7.28, -0.40)|0
0.009695103|13.94934|(-11.88, 7.30, -0.33)|0
0.008524794|14.00198|(-11.93, 7.32, -0.26)|0
0.0115973|14.06958|(-12.00, 7.35, -0.18)|0
0.008343006|14.11627|(-12.04, 7.37, -0.12)|0
0.0128604|14.11685|(-12.11, 7.26, -0.03)|0
0.009744699|14.1154|(-12.15, 7.18, 0.03)|0
0.007737004|14.113|(-12.19, 7.12, 0.08)|0
0.008652396|14.10862|(-12.22, 7.05, 0.13)|0
0.007591305|14.10351|(-12.25, 6.98, 0.18)|0
0.007260197|14.09742|(-12.28, 6.92, 0.22)|0
0.0114589|14.08439|(-12.32, 6.82, 0.28)|0
0.010578|14.06976|(-12.35, 6.73, 0.33)|0
0.009105003|14.05523|(-12.38, 6.65, 0.38)|0
0.0135199|14.02884|(-12.41, 6.53, 0.43)|0
0.0125006|14.0004|(-12.44, 6.41, 0.48)|0
0.0120083|13.96931|(-12.46, 6.30, 0.53)|0
0.0123026|13.93337|(-12.47, 6.18, 0.57)|0
0.010827|13.89862|(-12.48, 6.08, 0.60)|0
0.0092133|13.86679|(-12.49, 5.99, 0.63)|0
0.0159364|13.80458|(-12.50, 5.83, 0.66)|0
0.022053|13.71339|(-12.49, 5.61, 0.70)|0
0.0120088|13.66446|(-12.49, 5.49, 0.72)|0
0.0402495|13.4592|(-12.45, 5.07, 0.71)|0
0.0148262|13.37971|(-12.43, 4.91, 0.71)|0
0.0164569|13.28515|(-12.39, 4.73, 0.70)|0
0.0153479|13.19166|(-12.36, 4.56, 0.69)|0
0.01833601|13.07222|(-12.31, 4.36, 0.68)|0
0.0149576|12.97|(-12.26, 4.19, 0.67)|0
0.0134767|12.87394|(-12.21, 4.03, 0.66)|0
0.0127869|12.77925|(-12.16, 3.88, 0.65)|0
0.009395599|12.70788|(-12.12, 3.77, 0.64)|0
0.0106673|12.62432|(-12.07, 3.65, 0.63)|0
0.0117372|12.52944|(-12.01, 3.51, 0.61)|0
0.01361139|12.41553|(-11.94, 3.34, 0.59)|0
0.009629606|12.33331|(-11.89, 3.22, 0.58)|0
0.009900695|12.24693|(-11.83, 3.10, 0.56)|0
0.0113623|12.14539|(-11.77, 2.96, 0.54)|0
0.0109529|12.04541|(-11.70, 2.82, 0.52)|0
0.01411811|11.91284|(-11.61, 2.64, 0.49)|0
0.0195361|11.76388|(-11.47, 2.59, 0.44)|0
0.0109921|11.67687|(-11.39, 2.56, 0.41)|0
0.0131777|11.57784|(-11.29, 2.52, 0.38)|0
0.0168118|11.45998|(-11.18, 2.48, 0.34)|0
0.0131861|11.37297|(-11.10, 2.44, 0.31)|0
0.0140914|11.28611|(-11.02, 2.41, 0.27)|0
0.0159983|11.19507|(-10.94, 2.38, 0.24)|0
0.0156231|11.11313|(-10.86, 2.35, 0.20)|0
0.0105567|11.0609|(-10.81, 2.33, 0.18)|0
0.009195401|11.01778|(-10.77, 2.31, 0.16)|0
0.0119541|10.96571|(-10.72, 2.29, 0.14)|0
0.0108657|10.92168|(-10.68, 2.28, 0.12)|0
0.009725999|10.88489|(-10.65, 2.26, 0.11)|0
0.0109378|10.84685|(-10.61, 2.25, 0.09)|0
0.009825404|10.81536|(-10.58, 2.24, 0.08)|0
0.0097197|10.78682|(-10.55, 2.23, 0.07)|0
0.0207586|10.74258|(-10.51, 2.21, 0.04)|0
0.014979|10.7194|(-10.49, 2.20, 0.01)|0
0.0114081|10.70681|(-10.48, 2.19, -0.01)|0
0.0145439|10.699|(-10.47, 2.19, -0.04)|0
0.008104797|10.69724|(-10.47, 2.18, -0.06)|0
0.0079625|10.69803|(-10.47, 2.18, -0.08)|0
0.008678203|10.70181|(-10.48, 2.18, -0.10)|0
0.0105317|10.71079|(-10.49, 2.18, -0.13)|0
0.0131584|10.72755|(-10.50, 2.18, -0.17)|0
0.0115883|10.74391|(-10.52, 2.18, -0.21)|0
0.0104684|10.75999|(-10.53, 2.18, -0.25)|0
0.009519104|10.7758|(-10.55, 2.18, -0.29)|0
0.0112631|10.79607|(-10.57, 2.18, -0.34)|0
0.0128618|10.82129|(-10.59, 2.18, -0.40)|0
0.0138013|10.85049|(-10.62, 2.18, -0.47)|0
0.0209006|10.88906|(-10.65, 2.18, -0.56)|0
0.0190218|10.92014|(-10.68, 2.18, -0.63)|0
0.0129998|10.93942|(-10.70, 2.18, -0.68)|0
0.0114738|10.95504|(-10.71, 2.18, -0.72)|0
0.0103643|10.96788|(-10.72, 2.18, -0.75)|0
0.008824596|10.9779|(-10.73, 2.18, -0.77)|0
0.0132493|10.99078|(-10.74, 2.18, -0.80)|0
0.01147611|11.0001|(-10.75, 2.18, -0.83)|0
0.013009|11.00846|(-10.76, 2.18, -0.85)|0
0.0127346|11.01471|(-10.76, 2.18, -0.86)|0
0.0122724|11.01907|(-10.77, 2.18, -0.88)|0
0.01130249|11.02171|(-10.77, 2.18, -0.88)|0
0.0169066|11.02262|(-10.77, 2.18, -0.89)|0
0.0120236|11.02262|(-10.77, 2.18, -0.89)|0
0.0137721|11.02262|(-10.77, 2.18, -0.89)|0
0.012139|11.02262|(-10.77, 2.18, -0.89)|0
0.0161635|11.06304|(-10.78, 2.34, -0.88)|0
0.0125431|11.10041|(-10.79, 2.47, -0.88)|0
0.0100983|11.13437|(-10.80, 2.57, -0.88)|0
0.0113811|11.17734|(-10.81, 2.69, -0.87)|0
0.0120185|11.22801|(-10.83, 2.82, -0.87)|0
0.0146046|11.29725|(-10.87, 2.97, -0.86)|0
0.0134891|11.36793|(-10.90, 3.12, -0.85)|0
0.0145572|11.45189|(-10.94, 3.27, -0.84)|0
0.0127881|11.53168|(-10.98, 3.41, -0.82)|0
0.0145947|11.63035|(-11.04, 3.58, -0.81)|0
0.0126134|11.72146|(-11.09, 3.72, -0.80)|0
0.01054031|11.80167|(-11.13, 3.83, -0.78)|0
0.0111263|11.89074|(-11.19, 3.96, -0.77)|0
0.0108056|11.98141|(-11.24, 4.08, -0.75)|0
0.009125999|12.06099|(-11.29, 4.19, -0.74)|0
0.0119201|12.16983|(-11.35, 4.32, -0.72)|0
0.0113197|12.27771|(-11.42, 4.46, -0.70)|0
0.0109038|12.38578|(-11.49, 4.58, -0.68)|0
0.0140689|12.53196|(-11.58, 4.75, -0.66)|0
0.0132523|12.62501|(-11.67, 4.78, -0.63)|0
0.0135197|12.7252|(-11.77, 4.80, -0.60)|0
0.0132326|12.82833|(-11.87, 4.83, -0.58)|0
0.0109179|12.91688|(-11.96, 4.86, -0.55)|0
0.0107341|13.00728|(-12.04, 4.88, -0.53)|0
0.0159579|13.13456|(-12.17, 4.92, -0.49)|0
0.0151184|13.24875|(-12.28, 4.95, -0.46)|0
0.0119776|13.33521|(-12.37, 4.97, -0.44)|0
0.0129513|13.42398|(-12.45, 5.00, -0.41)|0
0.0181771|13.53923|(-12.56, 5.03, -0.38)|0
0.0138309|13.62153|(-12.65, 5.05, -0.36)|0
0.009470295|13.67535|(-12.70, 5.07, -0.34)|0
0.009531101|13.72694|(-12.75, 5.08, -0.33)|0
0.0102985|13.77967|(-12.80, 5.09, -0.31)|0
0.01310349|13.84187|(-12.86, 5.11, -0.30)|0
0.009776502|13.88556|(-12.90, 5.12, -0.28)|0
0.008885899|13.92302|(-12.94, 5.13, -0.27)|0
0.01079941|13.96523|(-12.98, 5.15, -0.26)|0
0.0113886|14.00603|(-13.02, 5.16, -0.25)|0
0.0107719|14.04131|(-13.05, 5.17, -0.24)|0
0.009653805|14.07026|(-13.08, 5.17, -0.23)|0
0.0109363|14.09963|(-13.11, 5.18, -0.23)|0
0.0119003|14.12754|(-13.14, 5.19, -0.22)|0
0.0148972|14.1579|(-13.17, 5.20, -0.22)|0
0.0129254|14.18079|(-13.19, 5.20, -0.22)|0
0.0123205|14.19947|(-13.21, 5.21, -0.23)|0
0.0111233|14.2138|(-13.22, 5.21, -0.24)|0
0.0106334|14.22519|(-13.23, 5.21, -0.26)|0
0.01373|14.23364|(-13.24, 5.21, -0.29)|0
0.0113575|14.23804|(-13.25, 5.21, -0.32)|0
0.0082178|14.2399|(-13.25, 5.21, -0.35)|0
0.009526403|14.24026|(-13.25, 5.21, -0.38)|0
0.008684396|14.23913|(-13.25, 5.20, -0.41)|0
0.009513705|14.23615|(-13.24, 5.20, -0.45)|0
0.009631201|14.23138|(-13.24, 5.20, -0.49)|0
0.0109991|14.22368|(-13.23, 5.19, -0.54)|0
0.009901098|14.21498|(-13.22, 5.19, -0.59)|0
0.0115633|14.20229|(-13.21, 5.18, -0.65)|0
0.0104346|14.18835|(-13.19, 5.17, -0.71)|0
0.0113002|14.17055|(-13.17, 5.16, -0.78)|0
0.0109725|14.15052|(-13.15, 5.15, -0.85)|0
0.0105966|14.12874|(-13.13, 5.14, -0.93)|0
0.0138372|14.09633|(-13.09, 5.12, -1.03)|0
0.016928|14.0459|(-13.04, 5.10, -1.15)|0
0.0144069|14.00725|(-12.99, 5.08, -1.24)|0
0.0144837|13.9724|(-12.95, 5.07, -1.33)|0
0.012847|13.94493|(-12.92, 5.06, -1.40)|0
0.0109829|13.92378|(-12.89, 5.05, -1.46)|0
0.009299001|13.90759|(-12.88, 5.04, -1.50)|0
0.009697399|13.89268|(-12.86, 5.03, -1.54)|0
0.0120359|13.87718|(-12.84, 5.03, -1.59)|0
0.0110137|13.86563|(-12.82, 5.02, -1.63)|0
0.0143542|13.85479|(-12.81, 5.01, -1.68)|0
0.0143596|13.84815|(-12.80, 5.01, -1.71)|0
0.0106865|13.84557|(-12.79, 5.01, -1.74)|0
0.0101895|13.84525|(-12.79, 5.01, -1.76)|0
0.0106878|13.84722|(-12.79, 5.01, -1.77)|0
0.0129734|13.85132|(-12.79, 5.01, -1.79)|0
0.0132134|13.85402|(-12.79, 5.01, -1.80)|0
0.0142909|13.85521|(-12.79, 5.01, -1.80)|0
0.01602119|13.84789|(-12.79, 5.00, -1.80)|0
0.01312601|13.83699|(-12.78, 5.00, -1.80)|0
0.01107849|13.82429|(-12.76, 5.00, -1.81)|0
0.0104139|13.80927|(-12.75, 4.99, -1.81)|0
0.0125502|13.78668|(-12.72, 4.99, -1.81)|0
0.0128489|13.75885|(-12.70, 4.98, -1.82)|0
0.0144883|13.7197|(-12.66, 4.97, -1.82)|0
0.0179806|13.65915|(-12.60, 4.96, -1.81)|0
0.0153724|13.59867|(-12.54, 4.94, -1.80)|0
0.0142213|13.53528|(-12.48, 4.93, -1.78)|0
0.0181318|13.44246|(-12.39, 4.91, -1.75)|0
0.0188163|13.33326|(-12.29, 4.89, -1.71)|0
0.0124446|13.25541|(-12.21, 4.87, -1.68)|0
0.0115295|13.17848|(-12.14, 4.86, -1.65)|0
0.0104686|13.10465|(-12.07, 4.84, -1.62)|0
0.0137319|13.00102|(-11.97, 4.82, -1.58)|0
0.0155013|12.87549|(-11.85, 4.80, -1.52)|0
0.0144562|12.7511|(-11.73, 4.78, -1.46)|0
0.0121172|12.64174|(-11.63, 4.76, -1.41)|0
0.0117698|12.53078|(-11.52, 4.74, -1.36)|0
0.0105402|12.42755|(-11.42, 4.72, -1.31)|0
0.0121934|12.30306|(-11.30, 4.70, -1.24)|0
0.0131787|12.16517|(-11.17, 4.68, -1.18)|0
0.0118818|12.03812|(-11.04, 4.66, -1.13)|0
0.0150854|11.87511|(-10.88, 4.63, -1.07)|0
0.0158168|11.70626|(-10.72, 4.60, -1.02)|0
0.015832|11.53927|(-10.55, 4.57, -0.98)|0
0.0192355|11.34976|(-10.36, 4.53, -0.93)|0
0.0176431|11.18715|(-10.20, 4.50, -0.90)|0
0.0115375|11.08559|(-10.10, 4.48, -0.88)|0
0.0161913|10.95242|(-9.97, 4.46, -0.86)|0
0.02020471|10.80074|(-9.81, 4.43, -0.84)|0
0.0121166|10.71501|(-9.73, 4.41, -0.83)|0
0.0110905|10.64089|(-9.65, 4.40, -0.83)|0
0.0114404|10.56907|(-9.58, 4.39, -0.83)|0
0.021999|10.4481|(-9.46, 4.36, -0.85)|0
0.0197572|10.35204|(-9.36, 4.34, -0.86)|0
0.020331|10.26497|(-9.27, 4.33, -0.88)|0
0.0226232|10.18261|(-9.18, 4.31, -0.89)|0
0.01993099|10.12131|(-9.12, 4.30, -0.90)|0
0.0210363|10.0691|(-9.07, 4.29, -0.91)|0
0.0273579|9.98024|(-8.97, 4.27, -0.93)|0
0.0269644|9.87223|(-8.86, 4.25, -0.95)|0
0.0285716|9.733285|(-8.72, 4.22, -0.96)|0
0.0744472|9.204986|(-8.18, 4.11, -0.94)|0
0.0171993|9.074728|(-8.05, 4.09, -0.94)|0
0.0111749|8.986585|(-7.96, 4.07, -0.93)|0
0.0133021|8.876674|(-7.85, 4.05, -0.93)|0
0.0179004|8.71976|(-7.68, 4.02, -0.92)|0
0.0212735|8.520653|(-7.48, 3.98, -0.91)|0
0.0128007|8.398518|(-7.35, 3.95, -0.91)|0
0.014472|8.26065|(-7.21, 3.92, -0.90)|0
0.011948|8.147006|(-7.10, 3.90, -0.90)|0
0.0127275|8.026134|(-6.97, 3.88, -0.89)|0
0.0142765|7.890792|(-6.83, 3.85, -0.89)|0
0.0157154|7.742249|(-6.68, 3.82, -0.88)|0
0.0162101|7.589531|(-6.52, 3.79, -0.88)|0
0.0176577|7.423667|(-6.34, 3.76, -0.87)|0
0.0287374|7.155154|(-6.06, 3.70, -0.86)|0
0.0288425|6.88832|(-5.78, 3.65, -0.85)|0
0.0174629|6.728257|(-5.61, 3.62, -0.85)|0
0.0595354|6.198946|(-5.02, 3.54, -0.86)|0
0.0611107|5.688362|(-4.41, 3.49, -0.88)|0
0.0467489|5.367087|(-4.01, 3.46, -0.89)|0
0.0308715|5.183053|(-3.77, 3.44, -0.90)|0
0.0276819|5.039071|(-3.58, 3.43, -0.90)|0
0.0253534|4.924131|(-3.43, 3.41, -0.91)|0
0.0217083|4.837729|(-3.31, 3.41, -0.91)|0
0.0202735|4.7671|(-3.21, 3.40, -0.92)|0
0.0170958|4.714517|(-3.14, 3.39, -0.92)|0
0.0157927|4.67171|(-3.08, 3.39, -0.92)|0
0.013418|4.639424|(-3.03, 3.39, -0.92)|0
0.0121575|4.613384|(-3.00, 3.38, -0.92)|0
0.0212669|4.577014|(-2.95, 3.38, -0.93)|0
0.0160744|4.554812|(-2.91, 3.37, -0.93)|0
0.0121647|4.541057|(-2.90, 3.37, -0.93)|0
0.0108861|4.531234|(-2.88, 3.37, -0.93)|0
0.0134619|4.522939|(-2.87, 3.37, -0.93)|0
0.01791229|4.518835|(-2.87, 3.37, -0.93)|0
0.0184326|4.518835|(-2.87, 3.37, -0.93)|0
0.0157559|4.518835|(-2.87, 3.37, -0.93)|0
0.01584169|4.518835|(-2.87, 3.37, -0.93)|0
0.0117277|4.518835|(-2.87, 3.37, -0.93)|0
0.01565641|4.513405|(-2.86, 3.37, -0.93)|0
0.01497479|4.503258|(-2.84, 3.37, -0.93)|0
0.0148939|4.488294|(-2.82, 3.36, -0.93)|0
0.0170606|4.464817|(-2.79, 3.36, -0.93)|0
0.0160154|4.437274|(-2.76, 3.35, -0.93)|0
0.0146562|4.407542|(-2.71, 3.35, -0.93)|0
0.01945709|4.360217|(-2.65, 3.34, -0.92)|0
0.01502951|4.319184|(-2.59, 3.33, -0.92)|0
0.0155626|4.272119|(-2.53, 3.32, -0.92)|0
0.0153263|4.221593|(-2.45, 3.31, -0.92)|0
0.0152702|4.167166|(-2.38, 3.30, -0.92)|0
0.0121418|4.121553|(-2.31, 3.29, -0.92)|0
0.0114959|4.076318|(-2.24, 3.28, -0.92)|0
0.013331|4.021266|(-2.16, 3.27, -0.92)|0
0.0123134|3.968601|(-2.08, 3.26, -0.92)|0
0.0107359|3.921372|(-2.00, 3.24, -0.92)|0
0.0117175|3.868337|(-1.92, 3.23, -0.92)|0
0.0129656|3.808095|(-1.82, 3.22, -0.92)|0
0.0133111|3.745008|(-1.71, 3.20, -0.92)|0
0.0202865|3.659665|(-1.56, 3.18, -0.92)|0
0.0131769|3.609361|(-1.46, 3.17, -0.92)|0
0.02164851|3.537568|(-1.32, 3.15, -0.92)|0
0.0123952|3.500555|(-1.25, 3.14, -0.92)|0
0.0136499|3.463842|(-1.17, 3.13, -0.91)|0
0.0169972|3.423881|(-1.08, 3.12, -0.91)|0
0.0155921|3.391926|(-1.01, 3.11, -0.91)|0
0.0112993|3.371166|(-0.96, 3.10, -0.91)|0
0.0114438|3.352331|(-0.91, 3.09, -0.91)|0
0.0125854|3.334082|(-0.87, 3.09, -0.91)|0
0.0129542|3.317764|(-0.83, 3.08, -0.91)|0
0.0147495|3.302139|(-0.79, 3.07, -0.91)|0
0.0137063|3.290043|(-0.75, 3.07, -0.91)|0
0.0125408|3.280884|(-0.73, 3.07, -0.91)|0
0.0292623|3.280884|(-0.73, 3.07, -0.91)|0
0.0237396|3.286775|(-0.74, 3.07, -0.91)|0
0.015362|3.293137|(-0.76, 3.07, -0.91)|0
0.0130116|3.300423|(-0.78, 3.07, -0.91)|0
0.0145121|3.311|(-0.81, 3.08, -0.91)|0
0.0147693|3.324456|(-0.85, 3.08, -0.91)|0
0.016016|3.342312|(-0.89, 3.09, -0.91)|0
0.0149902|3.362105|(-0.94, 3.10, -0.91)|0
0.016125|3.387142|(-1.00, 3.10, -0.91)|0
0.010652|3.405535|(-1.05, 3.11, -0.91)|0
0.0113504|3.427174|(-1.10, 3.12, -0.91)|0
0.0212562|3.475258|(-1.21, 3.13, -0.91)|0
0.0193052|3.526385|(-1.32, 3.14, -0.91)|0
0.0162129|3.575025|(-1.42, 3.15, -0.91)|0
0.01463559|3.623869|(-1.51, 3.16, -0.91)|0
0.01132881|3.665039|(-1.59, 3.17, -0.91)|0
0.012729|3.715421|(-1.69, 3.18, -0.91)|0
0.0139037|3.775633|(-1.79, 3.20, -0.91)|0
0.0157617|3.850826|(-1.92, 3.21, -0.91)|0
0.0157944|3.924512|(-2.05, 3.22, -0.90)|0
0.0169816|4.001011|(-2.17, 3.24, -0.90)|0
0.0136211|4.06048|(-2.26, 3.25, -0.90)|0
